date,Close_TGA
2004-06-17,620737.0
2004-06-18,565197.0
2004-06-21,222052.0
2004-06-22,429332.0
2004-06-23,499987.0
2004-06-24,511680.0
2004-06-25,239243.0
2004-06-28,337963.0
2004-06-29,749654.0
2004-06-30,602344.0
2004-07-01,315000.0
2004-07-02,120778.0
2004-07-05,896133.0
2004-07-06,640686.0
2004-07-07,756679.0
2004-07-08,467312.0
2004-07-09,246172.0
2004-07-12,746816.0
2004-07-13,160094.0
2004-07-14,396843.0
2004-07-15,811056.0
2004-07-16,480272.0
2004-07-19,472942.0
2004-07-20,588095.0
2004-07-21,635993.0
2004-07-22,366756.0
2004-07-23,61659.0
2004-07-26,867550.0
2004-07-27,565016.0
2004-07-28,757860.0
2004-07-29,581029.0
2004-07-30,308682.0
2004-08-02,862860.0
2004-08-03,723427.0
2004-08-04,685619.0
2004-08-05,408514.0
2004-08-06,180407.0
2004-08-09,439305.0
2004-08-10,709604.0
2004-08-11,-28120.0
2004-08-12,421592.0
2004-08-13,297538.0
2004-08-16,410002.0
2004-08-17,560260.0
2004-08-18,801104.0
2004-08-19,-68196.0
2004-08-20,829773.0
2004-08-23,588987.0
2004-08-24,475709.0
2004-08-25,493334.0
2004-08-26,591668.0
2004-08-27,687864.0
2004-08-30,596182.0
2004-08-31,663856.0
2004-09-01,372195.0
2004-09-02,418668.0
2004-09-03,440462.0
2004-09-06,820935.0
2004-09-07,523357.0
2004-09-08,401382.0
2004-09-09,575138.0
2004-09-10,295325.0
2004-09-13,666790.0
2004-09-14,506565.0
2004-09-15,474799.0
2004-09-16,450152.0
2004-09-17,469857.0
2004-09-20,592574.0
2004-09-21,715681.0
2004-09-22,765262.0
2004-09-23,589808.0
2004-09-24,581061.0
2004-09-27,389340.0
2004-09-28,645761.0
2004-09-29,722614.0
2004-09-30,269960.0
2004-10-01,405169.0
2004-10-04,441326.0
2004-10-05,444130.0
2004-10-06,417717.0
2004-10-07,723749.0
2004-10-08,731947.0
2004-10-11,163866.0
2004-10-12,664280.0
2004-10-13,237918.0
2004-10-14,946939.0
2004-10-15,493400.0
2004-10-18,313751.0
2004-10-19,765642.0
2004-10-20,815002.0
2004-10-21,439765.0
2004-10-22,385582.0
2004-10-25,178398.0
2004-10-26,302640.0
2004-10-27,358343.0
2004-10-28,393545.0
2004-10-29,455744.0
2004-11-01,250113.0
2004-11-02,632359.0
2004-11-03,372054.0
2004-11-04,346347.0
2004-11-05,685154.0
2004-11-08,652217.0
2004-11-09,325625.0
2004-11-10,464027.0
2004-11-11,427309.0
2004-11-12,418323.0
2004-11-15,616071.0
2004-11-16,421523.0
2004-11-17,347010.0
2004-11-18,257784.0
2004-11-19,448090.0
2004-11-22,490049.0
2004-11-23,299291.0
2004-11-24,837570.0
2004-11-25,402331.0
2004-11-26,739723.0
2004-11-29,241343.0
2004-11-30,380925.0
2004-12-01,595705.0
2004-12-02,655136.0
2004-12-03,490690.0
2004-12-06,412192.0
2004-12-07,645628.0
2004-12-08,371521.0
2004-12-09,436824.0
2004-12-10,319774.0
2004-12-13,686088.0
2004-12-14,516566.0
2004-12-15,416724.0
2004-12-16,375719.0
2004-12-17,644747.0
2004-12-20,594131.0
2004-12-21,522914.0
2004-12-22,357384.0
2004-12-23,387670.0
2004-12-24,308451.0
2004-12-27,1048091.0
2004-12-28,471651.0
2004-12-29,290498.0
2004-12-30,563375.0
2004-12-31,114993.0
2005-01-03,817916.0
2005-01-04,628465.0
2005-01-05,525619.0
2005-01-06,464821.0
2005-01-07,355158.0
2005-01-10,55875.0
2005-01-11,289345.0
2005-01-12,618808.0
2005-01-13,879661.0
2005-01-14,307868.0
2005-01-17,379175.0
2005-01-18,281901.0
2005-01-19,143440.0
2005-01-20,610789.0
2005-01-21,389293.0
2005-01-24,134957.0
2005-01-25,790472.0
2005-01-26,635108.0
2005-01-27,473994.0
2005-01-28,262373.0
2005-01-31,496401.0
2005-02-01,642689.0
2005-02-02,560541.0
2005-02-03,319892.0
2005-02-04,563709.0
2005-02-07,515346.0
2005-02-08,925268.0
2005-02-09,588059.0
2005-02-10,665152.0
2005-02-11,737314.0
2005-02-14,438598.0
2005-02-15,909300.0
2005-02-16,620074.0
2005-02-17,187513.0
2005-02-18,472661.0
2005-02-21,183847.0
2005-02-22,65912.0
2005-02-23,732927.0
2005-02-24,608164.0
2005-02-25,928118.0
2005-02-28,603522.0
2005-03-01,255548.0
2005-03-02,477692.0
2005-03-03,276384.0
2005-03-04,651198.0
2005-03-07,756579.0
2005-03-08,248702.0
2005-03-09,158019.0
2005-03-10,676134.0
2005-03-11,115225.0
2005-03-14,118302.0
2005-03-15,429892.0
2005-03-16,569193.0
2005-03-17,499638.0
2005-03-18,250649.0
2005-03-21,199132.0
2005-03-22,39831.0
2005-03-23,889039.0
2005-03-24,625012.0
2005-03-25,633037.0
2005-03-28,482199.0
2005-03-29,431848.0
2005-03-30,709547.0
2005-03-31,515518.0
2005-04-01,581088.0
2005-04-04,429996.0
2005-04-05,528977.0
2005-04-06,461147.0
2005-04-07,347895.0
2005-04-08,412972.0
2005-04-11,328823.0
2005-04-12,234265.0
2005-04-13,441225.0
2005-04-14,672582.0
2005-04-15,92930.0
2005-04-18,523418.0
2005-04-19,219618.0
2005-04-20,570290.0
2005-04-21,282273.0
2005-04-22,806234.0
2005-04-25,333724.0
2005-04-26,745122.0
2005-04-27,705764.0
2005-04-28,728297.0
2005-04-29,494889.0
2005-05-02,201389.0
2005-05-03,426172.0
2005-05-04,453188.0
2005-05-05,588322.0
2005-05-06,303396.0
2005-05-09,618998.0
2005-05-10,677757.0
2005-05-11,741839.0
2005-05-12,598439.0
2005-05-13,352743.0
2005-05-16,568139.0
2005-05-17,296720.0
2005-05-18,559867.0
2005-05-19,625667.0
2005-05-20,565532.0
2005-05-23,616128.0
2005-05-24,413452.0
2005-05-25,651040.0
2005-05-26,619141.0
2005-05-27,883131.0
2005-05-30,745233.0
2005-05-31,163123.0
2005-06-01,474247.0
2005-06-02,351587.0
2005-06-03,489976.0
2005-06-06,895498.0
2005-06-07,495645.0
2005-06-08,386609.0
2005-06-09,641806.0
2005-06-10,538066.0
2005-06-13,306842.0
2005-06-14,368019.0
2005-06-15,761396.0
2005-06-16,391448.0
2005-06-17,904021.0
2005-06-20,613973.0
2005-06-21,327939.0
2005-06-22,674555.0
2005-06-23,424078.0
2005-06-24,470229.0
2005-06-27,245895.0
2005-06-28,565834.0
2005-06-29,512358.0
2005-06-30,201488.0
2005-07-01,264116.0
2005-07-04,472890.0
2005-07-05,365069.0
2005-07-06,569838.0
2005-07-07,450054.0
2005-07-08,603597.0
2005-07-11,660351.0
2005-07-12,719457.0
2005-07-13,656639.0
2005-07-14,474213.0
2005-07-15,465186.0
2005-07-18,791526.0
2005-07-19,454301.0
2005-07-20,748150.0
2005-07-21,506145.0
2005-07-22,414265.0
2005-07-25,606805.0
2005-07-26,417501.0
2005-07-27,599398.0
2005-07-28,499390.0
2005-07-29,857990.0
2005-08-01,278209.0
2005-08-02,713983.0
2005-08-03,787386.0
2005-08-04,790513.0
2005-08-05,660810.0
2005-08-08,572101.0
2005-08-09,808562.0
2005-08-10,347424.0
2005-08-11,538119.0
2005-08-12,817759.0
2005-08-15,318894.0
2005-08-16,353442.0
2005-08-17,179872.0
2005-08-18,418316.0
2005-08-19,449967.0
2005-08-22,280543.0
2005-08-23,247244.0
2005-08-24,631432.0
2005-08-25,1039472.0
2005-08-26,130743.0
2005-08-29,7593.0
2005-08-30,945577.0
2005-08-31,647282.0
2005-09-01,565006.0
2005-09-02,539203.0
2005-09-05,505025.0
2005-09-06,784349.0
2005-09-07,507345.0
2005-09-08,88790.0
2005-09-09,493370.0
2005-09-12,382186.0
2005-09-13,432086.0
2005-09-14,323506.0
2005-09-15,437596.0
2005-09-16,356239.0
2005-09-19,390638.0
2005-09-20,755147.0
2005-09-21,290950.0
2005-09-22,436655.0
2005-09-23,461629.0
2005-09-26,593153.0
2005-09-27,496284.0
2005-09-28,425908.0
2005-09-29,299809.0
2005-09-30,213099.0
2005-10-03,692887.0
2005-10-04,542199.0
2005-10-05,695849.0
2005-10-06,562533.0
2005-10-07,268235.0
2005-10-10,593975.0
2005-10-11,540398.0
2005-10-12,458856.0
2005-10-13,238550.0
2005-10-14,300555.0
2005-10-17,335073.0
2005-10-18,641055.0
2005-10-19,506686.0
2005-10-20,859089.0
2005-10-21,617324.0
2005-10-24,748916.0
2005-10-25,882770.0
2005-10-26,-43614.0
2005-10-27,400451.0
2005-10-28,270991.0
2005-10-31,468699.0
2005-11-01,-17852.0
2005-11-02,662832.0
2005-11-03,502878.0
2005-11-04,795275.0
2005-11-07,690801.0
2005-11-08,616031.0
2005-11-09,425721.0
2005-11-10,583117.0
2005-11-11,465562.0
2005-11-14,500025.0
2005-11-15,173309.0
2005-11-16,681247.0
2005-11-17,513526.0
2005-11-18,235074.0
2005-11-21,494631.0
2005-11-22,592190.0
2005-11-23,277959.0
2005-11-24,541106.0
2005-11-25,211369.0
2005-11-28,211055.0
2005-11-29,237673.0
2005-11-30,505565.0
2005-12-01,400089.0
2005-12-02,515139.0
2005-12-05,669368.0
2005-12-06,255241.0
2005-12-07,674151.0
2005-12-08,219790.0
2005-12-09,772309.0
2005-12-12,893116.0
2005-12-13,628156.0
2005-12-14,475961.0
2005-12-15,465862.0
2005-12-16,470407.0
2005-12-19,887320.0
2005-12-20,243869.0
2005-12-21,756921.0
2005-12-22,290946.0
2005-12-23,729609.0
2005-12-26,610692.0
2005-12-27,494071.0
2005-12-28,279433.0
2005-12-29,590779.0
2005-12-30,404844.0
2006-01-02,393431.0
2006-01-03,797431.0
2006-01-04,378427.0
2006-01-05,455368.0
2006-01-06,386239.0
2006-01-09,315244.0
2006-01-10,798641.0
2006-01-11,294965.0
2006-01-12,531879.0
2006-01-13,497141.0
2006-01-16,459789.0
2006-01-17,399165.0
2006-01-18,601038.0
2006-01-19,530146.0
2006-01-20,821375.0
2006-01-23,-56049.0
2006-01-24,547837.0
2006-01-25,111253.0
2006-01-26,495155.0
2006-01-27,291644.0
2006-01-30,379028.0
2006-01-31,499356.0
2006-02-01,893279.0
2006-02-02,334244.0
2006-02-03,678700.0
2006-02-06,691052.0
2006-02-07,560364.0
2006-02-08,73938.0
2006-02-09,367574.0
2006-02-10,500533.0
2006-02-13,826296.0
2006-02-14,151966.0
2006-02-15,621429.0
2006-02-16,519953.0
2006-02-17,535719.0
2006-02-20,556369.0
2006-02-21,695231.0
2006-02-22,690749.0
2006-02-23,506901.0
2006-02-24,446030.0
2006-02-27,660030.0
2006-02-28,423815.0
2006-03-01,396848.0
2006-03-02,647228.0
2006-03-03,630802.0
2006-03-06,716838.0
2006-03-07,944730.0
2006-03-08,537816.0
2006-03-09,309310.0
2006-03-10,706932.0
2006-03-13,842410.0
2006-03-14,352178.0
2006-03-15,317729.0
2006-03-16,65084.0
2006-03-17,333121.0
2006-03-20,717731.0
2006-03-21,489614.0
2006-03-22,411743.0
2006-03-23,1031423.0
2006-03-24,595071.0
2006-03-27,405914.0
2006-03-28,727156.0
2006-03-29,725678.0
2006-03-30,642274.0
2006-03-31,502125.0
2006-04-03,173335.0
2006-04-04,364437.0
2006-04-05,288139.0
2006-04-06,1029454.0
2006-04-07,704812.0
2006-04-10,437845.0
2006-04-11,382373.0
2006-04-12,319923.0
2006-04-13,439437.0
2006-04-14,365254.0
2006-04-17,380488.0
2006-04-18,441458.0
2006-04-19,979190.0
2006-04-20,751862.0
2006-04-21,764905.0
2006-04-24,815919.0
2006-04-25,309054.0
2006-04-26,632672.0
2006-04-27,425898.0
2006-04-28,365427.0
2006-05-01,513872.0
2006-05-02,368674.0
2006-05-03,902875.0
2006-05-04,518710.0
2006-05-05,616009.0
2006-05-08,318664.0
2006-05-09,270580.0
2006-05-10,590989.0
2006-05-11,682872.0
2006-05-12,660418.0
2006-05-15,494805.0
2006-05-16,322766.0
2006-05-17,451838.0
2006-05-18,338829.0
2006-05-19,499194.0
2006-05-22,418177.0
2006-05-23,413168.0
2006-05-24,581125.0
2006-05-25,575612.0
2006-05-26,809763.0
2006-05-29,671593.0
2006-05-30,452453.0
2006-05-31,243267.0
2006-06-01,393539.0
2006-06-02,399893.0
2006-06-05,206660.0
2006-06-06,308003.0
2006-06-07,596399.0
2006-06-08,567024.0
2006-06-09,763251.0
2006-06-12,212634.0
2006-06-13,257953.0
2006-06-14,459056.0
2006-06-15,201111.0
2006-06-16,442947.0
2006-06-19,508291.0
2006-06-20,505833.0
2006-06-21,334538.0
2006-06-22,332499.0
2006-06-23,404885.0
2006-06-26,175186.0
2006-06-27,288827.0
2006-06-28,287722.0
2006-06-29,580155.0
2006-06-30,291426.0
2006-07-03,720102.0
2006-07-04,571396.0
2006-07-05,789161.0
2006-07-06,912860.0
2006-07-07,223564.0
2006-07-10,197007.0
2006-07-11,143761.0
2006-07-12,77082.0
2006-07-13,433852.0
2006-07-14,237127.0
2006-07-17,474106.0
2006-07-18,435157.0
2006-07-19,588919.0
2006-07-20,364932.0
2006-07-21,366653.0
2006-07-24,433705.0
2006-07-25,361098.0
2006-07-26,885809.0
2006-07-27,585763.0
2006-07-28,305099.0
2006-07-31,560270.0
2006-08-01,419808.0
2006-08-02,517470.0
2006-08-03,217106.0
2006-08-04,513303.0
2006-08-07,365983.0
2006-08-08,631842.0
2006-08-09,607512.0
2006-08-10,452204.0
2006-08-11,528331.0
2006-08-14,593642.0
2006-08-15,283527.0
2006-08-16,733108.0
2006-08-17,593569.0
2006-08-18,466010.0
2006-08-21,694740.0
2006-08-22,289540.0
2006-08-23,327872.0
2006-08-24,600172.0
2006-08-25,439870.0
2006-08-28,205912.0
2006-08-29,629205.0
2006-08-30,455243.0
2006-08-31,936363.0
2006-09-01,765627.0
2006-09-04,-24177.0
2006-09-05,665674.0
2006-09-06,279754.0
2006-09-07,476169.0
2006-09-08,653991.0
2006-09-11,205030.0
2006-09-12,450210.0
2006-09-13,358394.0
2006-09-14,81113.0
2006-09-15,470509.0
2006-09-18,515822.0
2006-09-19,348800.0
2006-09-20,298451.0
2006-09-21,430158.0
2006-09-22,403064.0
2006-09-25,757712.0
2006-09-26,678033.0
2006-09-27,415134.0
2006-09-28,635896.0
2006-09-29,712552.0
2006-10-02,163668.0
2006-10-03,457426.0
2006-10-04,536657.0
2006-10-05,504456.0
2006-10-06,502986.0
2006-10-09,869041.0
2006-10-10,205704.0
2006-10-11,-165919.0
2006-10-12,670028.0
2006-10-13,775637.0
2006-10-16,596108.0
2006-10-17,674160.0
2006-10-18,576796.0
2006-10-19,451856.0
2006-10-20,325845.0
2006-10-23,467014.0
2006-10-24,150875.0
2006-10-25,915129.0
2006-10-26,445949.0
2006-10-27,619785.0
2006-10-30,492019.0
2006-10-31,364817.0
2006-11-01,718311.0
2006-11-02,637176.0
2006-11-03,685370.0
2006-11-06,408507.0
2006-11-07,503803.0
2006-11-08,825326.0
2006-11-09,390413.0
2006-11-10,700404.0
2006-11-13,854218.0
2006-11-14,636462.0
2006-11-15,542678.0
2006-11-16,560255.0
2006-11-17,545103.0
2006-11-20,343968.0
2006-11-21,225195.0
2006-11-22,395335.0
2006-11-23,523805.0
2006-11-24,457810.0
2006-11-27,324025.0
2006-11-28,688254.0
2006-11-29,513194.0
2006-11-30,428718.0
2006-12-01,524114.0
2006-12-04,784851.0
2006-12-05,415608.0
2006-12-06,590873.0
2006-12-07,257156.0
2006-12-08,316534.0
2006-12-11,243734.0
2006-12-12,362829.0
2006-12-13,621350.0
2006-12-14,431213.0
2006-12-15,505413.0
2006-12-18,189021.0
2006-12-19,554259.0
2006-12-20,332303.0
2006-12-21,466271.0
2006-12-22,311046.0
2006-12-25,470136.0
2006-12-26,608003.0
2006-12-27,594239.0
2006-12-28,124512.0
2006-12-29,544521.0
2007-01-01,59232.0
2007-01-02,360579.0
2007-01-03,520677.0
2007-01-04,586231.0
2007-01-05,663290.0
2007-01-08,582438.0
2007-01-09,803033.0
2007-01-10,623885.0
2007-01-11,73216.0
2007-01-12,39157.0
2007-01-15,390314.0
2007-01-16,861959.0
2007-01-17,532587.0
2007-01-18,311969.0
2007-01-19,423263.0
2007-01-22,331900.0
2007-01-23,595171.0
2007-01-24,484200.0
2007-01-25,597906.0
2007-01-26,249720.0
2007-01-29,255834.0
2007-01-30,483065.0
2007-01-31,512853.0
2007-02-01,249239.0
2007-02-02,139244.0
2007-02-05,579694.0
2007-02-06,694402.0
2007-02-07,546703.0
2007-02-08,584098.0
2007-02-09,702250.0
2007-02-12,165988.0
2007-02-13,491869.0
2007-02-14,282773.0
2007-02-15,725403.0
2007-02-16,347823.0
2007-02-19,719708.0
2007-02-20,779983.0
2007-02-21,193097.0
2007-02-22,247091.0
2007-02-23,377498.0
2007-02-26,642061.0
2007-02-27,223333.0
2007-02-28,303713.0
2007-03-01,488143.0
2007-03-02,640902.0
2007-03-05,568988.0
2007-03-06,473916.0
2007-03-07,377547.0
2007-03-08,663523.0
2007-03-09,409862.0
2007-03-12,860894.0
2007-03-13,509287.0
2007-03-14,386122.0
2007-03-15,210172.0
2007-03-16,611093.0
2007-03-19,329459.0
2007-03-20,430904.0
2007-03-21,713074.0
2007-03-22,457841.0
2007-03-23,763340.0
2007-03-26,111965.0
2007-03-27,871197.0
2007-03-28,311337.0
2007-03-29,587783.0
2007-03-30,396324.0
2007-04-02,607854.0
2007-04-03,687650.0
2007-04-04,825862.0
2007-04-05,777601.0
2007-04-06,528984.0
2007-04-09,801691.0
2007-04-10,517869.0
2007-04-11,630131.0
2007-04-12,439659.0
2007-04-13,768595.0
2007-04-16,491619.0
2007-04-17,759432.0
2007-04-18,361628.0
2007-04-19,46055.0
2007-04-20,420897.0
2007-04-23,202403.0
2007-04-24,245238.0
2007-04-25,725806.0
2007-04-26,452604.0
2007-04-27,802580.0
2007-04-30,488848.0
2007-05-01,755830.0
2007-05-02,578405.0
2007-05-03,133486.0
2007-05-04,409233.0
2007-05-07,425765.0
2007-05-08,956096.0
2007-05-09,520599.0
2007-05-10,603136.0
2007-05-11,525521.0
2007-05-14,454510.0
2007-05-15,553579.0
2007-05-16,324833.0
2007-05-17,611539.0
2007-05-18,466134.0
2007-05-21,699981.0
2007-05-22,646956.0
2007-05-23,607820.0
2007-05-24,487318.0
2007-05-25,703029.0
2007-05-28,366339.0
2007-05-29,867825.0
2007-05-30,291770.0
2007-05-31,279265.0
2007-06-01,218403.0
2007-06-04,307227.0
2007-06-05,570970.0
2007-06-06,213533.0
2007-06-07,830366.0
2007-06-08,100235.0
2007-06-11,299013.0
2007-06-12,67543.0
2007-06-13,427723.0
2007-06-14,235874.0
2007-06-15,128766.0
2007-06-18,623853.0
2007-06-19,535029.0
2007-06-20,474610.0
2007-06-21,446150.0
2007-06-22,286495.0
2007-06-25,546887.0
2007-06-26,690834.0
2007-06-27,596926.0
2007-06-28,488436.0
2007-06-29,695841.0
2007-07-02,379742.0
2007-07-03,215474.0
2007-07-04,299590.0
2007-07-05,876473.0
2007-07-06,631397.0
2007-07-09,758107.0
2007-07-10,637637.0
2007-07-11,447093.0
2007-07-12,796202.0
2007-07-13,356342.0
2007-07-16,647939.0
2007-07-17,729830.0
2007-07-18,512100.0
2007-07-19,490218.0
2007-07-20,570420.0
2007-07-23,450854.0
2007-07-24,421515.0
2007-07-25,690077.0
2007-07-26,396995.0
2007-07-27,256245.0
2007-07-30,418377.0
2007-07-31,733687.0
2007-08-01,463786.0
2007-08-02,624445.0
2007-08-03,386480.0
2007-08-06,585645.0
2007-08-07,157750.0
2007-08-08,680643.0
2007-08-09,594682.0
2007-08-10,320555.0
2007-08-13,363339.0
2007-08-14,398591.0
2007-08-15,256215.0
2007-08-16,716770.0
2007-08-17,484752.0
2007-08-20,462934.0
2007-08-21,657191.0
2007-08-22,350736.0
2007-08-23,222816.0
2007-08-24,688754.0
2007-08-27,522783.0
2007-08-28,400254.0
2007-08-29,492828.0
2007-08-30,118335.0
2007-08-31,415079.0
2007-09-03,538611.0
2007-09-04,450602.0
2007-09-05,567519.0
2007-09-06,491776.0
2007-09-07,561627.0
2007-09-10,668160.0
2007-09-11,799651.0
2007-09-12,291284.0
2007-09-13,473963.0
2007-09-14,568271.0
2007-09-17,495172.0
2007-09-18,551212.0
2007-09-19,579482.0
2007-09-20,493467.0
2007-09-21,254931.0
2007-09-24,459232.0
2007-09-25,413642.0
2007-09-26,428714.0
2007-09-27,224108.0
2007-09-28,782080.0
2007-10-01,701408.0
2007-10-02,440855.0
2007-10-03,655148.0
2007-10-04,629528.0
2007-10-05,756180.0
2007-10-08,347365.0
2007-10-09,66107.0
2007-10-10,493455.0
2007-10-11,275655.0
2007-10-12,521484.0
2007-10-15,543798.0
2007-10-16,215474.0
2007-10-17,347715.0
2007-10-18,43326.0
2007-10-19,98178.0
2007-10-22,706282.0
2007-10-23,620696.0
2007-10-24,434008.0
2007-10-25,388482.0
2007-10-26,448562.0
2007-10-29,546715.0
2007-10-30,240416.0
2007-10-31,461190.0
2007-11-01,506684.0
2007-11-02,614889.0
2007-11-05,651660.0
2007-11-06,837857.0
2007-11-07,963.0
2007-11-08,334295.0
2007-11-09,512905.0
2007-11-12,315598.0
2007-11-13,660693.0
2007-11-14,317924.0
2007-11-15,566684.0
2007-11-16,706395.0
2007-11-19,633779.0
2007-11-20,61914.0
2007-11-21,447276.0
2007-11-22,563093.0
2007-11-23,559484.0
2007-11-26,849460.0
2007-11-27,584539.0
2007-11-28,627651.0
2007-11-29,366908.0
2007-11-30,62148.0
2007-12-03,132664.0
2007-12-04,576738.0
2007-12-05,837594.0
2007-12-06,676792.0
2007-12-07,-8788.0
2007-12-10,-121742.0
2007-12-11,1035366.0
2007-12-12,715865.0
2007-12-13,488989.0
2007-12-14,185638.0
2007-12-17,197299.0
2007-12-18,402605.0
2007-12-19,339290.0
2007-12-20,290924.0
2007-12-21,906955.0
2007-12-24,567283.0
2007-12-25,454459.0
2007-12-26,600245.0
2007-12-27,542452.0
2007-12-28,166710.0
2007-12-31,602007.0
2008-01-01,379987.0
2008-01-02,278682.0
2008-01-03,444582.0
2008-01-04,684260.0
2008-01-07,810224.0
2008-01-08,715776.0
2008-01-09,242542.0
2008-01-10,354725.0
2008-01-11,306401.0
2008-01-14,536028.0
2008-01-15,314204.0
2008-01-16,554621.0
2008-01-17,196555.0
2008-01-18,312456.0
2008-01-21,964824.0
2008-01-22,266509.0
2008-01-23,717721.0
2008-01-24,433535.0
2008-01-25,470251.0
2008-01-28,626833.0
2008-01-29,779881.0
2008-01-30,149379.0
2008-01-31,609292.0
2008-02-01,312880.0
2008-02-04,531951.0
2008-02-05,681137.0
2008-02-06,742813.0
2008-02-07,552715.0
2008-02-08,789203.0
2008-02-11,719110.0
2008-02-12,607647.0
2008-02-13,396797.0
2008-02-14,486812.0
2008-02-15,376989.0
2008-02-18,426576.0
2008-02-19,434713.0
2008-02-20,431616.0
2008-02-21,657877.0
2008-02-22,632617.0
2008-02-25,793674.0
2008-02-26,524030.0
2008-02-27,597260.0
2008-02-28,1087480.0
2008-02-29,496379.0
2008-03-03,435530.0
2008-03-04,628380.0
2008-03-05,758225.0
2008-03-06,312223.0
2008-03-07,360869.0
2008-03-10,948688.0
2008-03-11,310635.0
2008-03-12,584555.0
2008-03-13,429903.0
2008-03-14,231053.0
2008-03-17,471464.0
2008-03-18,772267.0
2008-03-19,881846.0
2008-03-20,529369.0
2008-03-21,-26707.0
2008-03-24,474837.0
2008-03-25,549357.0
2008-03-26,616227.0
2008-03-27,633862.0
2008-03-28,517832.0
2008-03-31,451227.0
2008-04-01,289664.0
2008-04-02,297105.0
2008-04-03,621297.0
2008-04-04,418541.0
2008-04-07,521079.0
2008-04-08,238958.0
2008-04-09,288700.0
2008-04-10,922230.0
2008-04-11,449857.0
2008-04-14,485489.0
2008-04-15,619015.0
2008-04-16,245362.0
2008-04-17,357131.0
2008-04-18,398906.0
2008-04-21,740000.0
2008-04-22,255032.0
2008-04-23,479843.0
2008-04-24,621986.0
2008-04-25,435937.0
2008-04-28,531579.0
2008-04-29,768848.0
2008-04-30,658663.0
2008-05-01,823917.0
2008-05-02,643964.0
2008-05-05,817935.0
2008-05-06,503685.0
2008-05-07,581691.0
2008-05-08,665717.0
2008-05-09,573870.0
2008-05-12,491592.0
2008-05-13,343382.0
2008-05-14,619986.0
2008-05-15,370898.0
2008-05-16,314882.0
2008-05-19,336787.0
2008-05-20,938304.0
2008-05-21,341833.0
2008-05-22,511858.0
2008-05-23,254356.0
2008-05-26,847829.0
2008-05-27,688942.0
2008-05-28,504596.0
2008-05-29,425975.0
2008-05-30,676365.0
2008-06-02,400205.0
2008-06-03,42846.0
2008-06-04,535238.0
2008-06-05,496265.0
2008-06-06,259087.0
2008-06-09,316481.0
2008-06-10,971943.0
2008-06-11,709070.0
2008-06-12,648104.0
2008-06-13,598767.0
2008-06-16,502836.0
2008-06-17,484050.0
2008-06-18,394997.0
2008-06-19,521189.0
2008-06-20,645074.0
2008-06-23,504081.0
2008-06-24,786278.0
2008-06-25,511471.0
2008-06-26,444857.0
2008-06-27,410210.0
2008-06-30,988455.0
2008-07-01,457106.0
2008-07-02,763924.0
2008-07-03,898518.0
2008-07-04,521381.0
2008-07-07,526242.0
2008-07-08,449175.0
2008-07-09,285222.0
2008-07-10,470152.0
2008-07-11,476488.0
2008-07-14,265411.0
2008-07-15,451628.0
2008-07-16,638366.0
2008-07-17,833987.0
2008-07-18,679606.0
2008-07-21,548438.0
2008-07-22,811097.0
2008-07-23,278798.0
2008-07-24,524180.0
2008-07-25,642539.0
2008-07-28,724572.0
2008-07-29,813428.0
2008-07-30,96737.0
2008-07-31,381346.0
2008-08-01,720014.0
2008-08-04,817209.0
2008-08-05,364662.0
2008-08-06,410910.0
2008-08-07,392143.0
2008-08-08,817145.0
2008-08-11,809629.0
2008-08-12,255053.0
2008-08-13,794125.0
2008-08-14,344888.0
2008-08-15,592190.0
2008-08-18,797763.0
2008-08-19,587713.0
2008-08-20,462987.0
2008-08-21,415595.0
2008-08-22,605283.0
2008-08-25,609354.0
2008-08-26,383958.0
2008-08-27,688340.0
2008-08-28,650412.0
2008-08-29,645432.0
2008-09-01,161408.0
2008-09-02,669646.0
2008-09-03,674680.0
2008-09-04,630272.0
2008-09-05,623427.0
2008-09-08,726241.0
2008-09-09,526182.0
2008-09-10,272516.0
2008-09-11,572478.0
2008-09-12,437853.0
2008-09-15,505441.0
2008-09-16,233704.0
2008-09-17,217651.0
2008-09-18,458659.0
2008-09-19,805128.0
2008-09-22,848577.0
2008-09-23,439492.0
2008-09-24,386083.0
2008-09-25,952878.0
2008-09-26,618493.0
2008-09-29,803278.0
2008-09-30,560589.0
2008-10-01,653867.0
2008-10-02,830700.0
2008-10-03,555580.0
2008-10-06,532020.0
2008-10-07,387577.0
2008-10-08,646953.0
2008-10-09,771040.0
2008-10-10,600018.0
2008-10-13,523346.0
2008-10-14,359114.0
2008-10-15,407348.0
2008-10-16,473367.0
2008-10-17,504140.0
2008-10-20,136042.0
2008-10-21,575208.0
2008-10-22,405217.0
2008-10-23,509642.0
2008-10-24,282262.0
2008-10-27,760268.0
2008-10-28,424619.0
2008-10-29,547429.0
2008-10-30,533088.0
2008-10-31,750433.0
2008-11-03,459893.0
2008-11-04,649821.0
2008-11-05,534796.0
2008-11-06,556888.0
2008-11-07,576995.0
2008-11-10,559716.0
2008-11-11,429329.0
2008-11-12,439451.0
2008-11-13,723592.0
2008-11-14,643302.0
2008-11-17,730104.0
2008-11-18,375035.0
2008-11-19,340692.0
2008-11-20,527878.0
2008-11-21,550447.0
2008-11-24,483788.0
2008-11-25,97903.0
2008-11-26,615493.0
2008-11-27,276393.0
2008-11-28,356888.0
2008-12-01,630853.0
2008-12-02,428299.0
